event_id,video,frame_id,video_time_sec,type,type_cn,confidence,direction,message,bbox,source_frame_ids
4-road_obstacle-269,4,269,9.276,road_obstacle,路面障碍,0.7152,front,前方有障碍，请注意避让。,"[250, 307, 294, 501]","[268, 269]"
4-road_obstacle-274,4,274,9.448,road_obstacle,路面障碍,0.7563,front,前方有障碍，请注意避让。,"[232, 320, 276, 529]","[273, 274]"
4-road_obstacle-279,4,279,9.621,road_obstacle,路面障碍,0.7776,front,前方有障碍，请注意避让。,"[225, 333, 274, 551]","[278, 279]"
4-road_obstacle-284,4,284,9.793,road_obstacle,路面障碍,0.7654,front,前方有障碍，请注意避让。,"[226, 350, 278, 589]","[283, 284]"
4-road_obstacle-289,4,289,9.966,road_obstacle,路面障碍,0.7384,front,前方有障碍，请注意避让。,"[226, 360, 279, 620]","[288, 289]"
4-road_obstacle-294,4,294,10.138,road_obstacle,路面障碍,0.7262,front,前方有障碍，请注意避让。,"[212, 373, 271, 666]","[293, 294]"
4-road_obstacle-299,4,299,10.31,road_obstacle,路面障碍,0.6719,front,前方有障碍，请注意避让。,"[205, 377, 266, 690]","[298, 299]"
4-road_obstacle-304,4,304,10.483,road_obstacle,路面障碍,0.7189,front,前方有障碍，请注意避让。,"[223, 384, 290, 728]","[303, 304]"
4-road_obstacle-309,4,309,10.655,road_obstacle,路面障碍,0.7702,front,前方有障碍，请注意避让。,"[267, 416, 343, 801]","[308, 309]"
4-road_obstacle-314,4,314,10.828,road_obstacle,路面障碍,0.7585,right_front,右前方有障碍，请注意避让。,"[316, 431, 415, 871]","[313, 314]"
4-road_obstacle-319,4,319,11.0,road_obstacle,路面障碍,0.7723,right_front,右前方有障碍，请注意避让。,"[346, 466, 484, 959]","[318, 319]"
4-road_obstacle-324,4,324,11.172,road_obstacle,路面障碍,0.7321,right_front,右前方有障碍，请注意避让。,"[368, 548, 540, 959]","[323, 324]"
4-road_obstacle-509,4,509,17.552,road_obstacle,路面障碍,0.5903,front,前方有障碍，请注意避让。,"[215, 169, 276, 302]","[508, 509]"
4-road_obstacle-536,4,536,18.483,road_obstacle,路面障碍,0.5632,front,前方有障碍，请注意避让。,"[180, 164, 251, 320]","[535, 536]"
4-road_obstacle-603,4,603,20.793,road_obstacle,路面障碍,0.5923,left_front,左前方有障碍，请注意避让。,"[2, 216, 221, 452]","[602, 603]"
4-road_obstacle-632,4,632,21.793,road_obstacle,路面障碍,0.6589,front,前方有障碍，请注意避让。,"[224, 0, 266, 375]","[631, 632]"
4-road_obstacle-637,4,637,21.966,road_obstacle,路面障碍,0.6277,front,前方有障碍，请注意避让。,"[193, 0, 240, 385]","[636, 637]"
4-road_obstacle-642,4,642,22.138,road_obstacle,路面障碍,0.5865,front,前方有障碍，请注意避让。,"[168, 0, 217, 387]","[641, 642]"
4-road_obstacle-647,4,647,22.31,road_obstacle,路面障碍,0.8374,left_front,左前方有障碍，请注意避让。,"[1, 249, 163, 390]","[646, 647]"
4-blind_road_occupied-707,4,707,24.379,blind_road_occupied,盲道占用,0.5877,front,前方盲道被占用，请注意绕行。,"[4, 9, 490, 756]","[706, 707]"
4-blind_road_occupied-712,4,712,24.552,blind_road_occupied,盲道占用,0.6842,front,前方盲道被占用，请注意绕行。,"[4, 9, 518, 948]","[711, 712]"
4-blind_road_occupied-717,4,717,24.724,blind_road_occupied,盲道占用,0.7258,front,前方盲道被占用，请注意绕行。,"[30, 7, 539, 959]","[716, 717]"
4-blind_road_occupied-722,4,722,24.897,blind_road_occupied,盲道占用,0.7683,front,前方盲道被占用，请注意绕行。,"[37, 2, 540, 960]","[721, 722]"
5-stairs-4,5,4,0.143,stairs,台阶,0.5880,front,前方有台阶，请减速。,"[0, 400, 537, 693]","[3, 4]"
5-stairs-9,5,9,0.321,stairs,台阶,0.5909,front,前方有台阶，请减速。,"[0, 399, 538, 694]","[8, 9]"
5-road_obstacle-11,5,11,0.393,road_obstacle,路面障碍,0.5637,left_front,左前方有障碍，请注意避让。,"[3, 118, 112, 208]","[10, 11]"
5-road_obstacle-45,5,45,1.607,road_obstacle,路面障碍,0.6997,right_front,右前方有障碍，请注意避让。,"[304, 53, 467, 204]","[44, 45]"
5-road_obstacle-50,5,50,1.786,road_obstacle,路面障碍,0.5871,right_front,右前方有障碍，请注意避让。,"[313, 54, 480, 205]","[49, 50]"
5-road_obstacle-59,5,59,2.107,road_obstacle,路面障碍,0.6892,right_front,右前方有障碍，请注意避让。,"[284, 55, 455, 208]","[58, 59]"
5-road_obstacle-64,5,64,2.286,road_obstacle,路面障碍,0.5881,front,前方有障碍，请注意避让。,"[250, 53, 424, 209]","[63, 64]"
5-road_obstacle-69,5,69,2.464,road_obstacle,路面障碍,0.6219,front,前方有障碍，请注意避让。,"[234, 52, 410, 212]","[68, 69]"
5-road_obstacle-74,5,74,2.643,road_obstacle,路面障碍,0.8436,front,前方有障碍，请注意避让。,"[227, 54, 406, 214]","[73, 74]"
5-road_obstacle-79,5,79,2.821,road_obstacle,路面障碍,0.8005,front,前方有障碍，请注意避让。,"[227, 54, 407, 217]","[78, 79]"
5-road_obstacle-85,5,85,3.036,road_obstacle,路面障碍,0.5677,left_front,左前方有障碍，请注意避让。,"[2, 94, 88, 200]","[84, 85]"
5-blind_road_occupied-227,5,227,8.107,blind_road_occupied,盲道占用,0.7146,front,前方盲道被占用，请注意绕行。,"[103, 49, 540, 960]","[226, 227]"
5-blind_road_occupied-232,5,232,8.286,blind_road_occupied,盲道占用,0.6918,front,前方盲道被占用，请注意绕行。,"[83, 0, 540, 960]","[231, 232]"
5-blind_road_occupied-250,5,250,8.929,blind_road_occupied,盲道占用,0.8141,front,前方盲道被占用，请注意绕行。,"[4, 0, 540, 960]","[249, 250]"
5-blind_road_occupied-257,5,257,9.179,blind_road_occupied,盲道占用,0.6916,front,前方盲道被占用，请注意绕行。,"[118, 2, 370, 960]","[256, 257]"
5-blind_road_occupied-262,5,262,9.357,blind_road_occupied,盲道占用,0.8597,front,前方盲道被占用，请注意绕行。,"[6, 1, 540, 958]","[261, 262]"
5-blind_road_occupied-298,5,298,10.643,blind_road_occupied,盲道占用,0.6335,front,前方盲道被占用，请注意绕行。,"[1, 43, 540, 958]","[297, 298]"
5-blind_road_occupied-303,5,303,10.821,blind_road_occupied,盲道占用,0.6630,front,前方盲道被占用，请注意绕行。,"[1, 87, 540, 960]","[302, 303]"
5-blind_road_occupied-312,5,312,11.143,blind_road_occupied,盲道占用,0.6217,front,前方盲道被占用，请注意绕行。,"[0, 32, 540, 960]","[311, 312]"
5-blind_road_occupied-339,5,339,12.107,blind_road_occupied,盲道占用,0.7477,front,前方盲道被占用，请注意绕行。,"[173, 369, 540, 959]","[338, 339]"
5-blind_road_occupied-345,5,345,12.321,blind_road_occupied,盲道占用,0.5731,front,前方盲道被占用，请注意绕行。,"[169, 366, 540, 958]","[344, 345]"
5-blind_road_occupied-450,5,450,16.071,blind_road_occupied,盲道占用,0.6904,front,前方盲道被占用，请注意绕行。,"[65, 249, 540, 960]","[449, 450]"
5-stairs-454,5,454,16.214,stairs,台阶,0.6827,front,前方有台阶，请减速。,"[160, 5, 540, 272]","[453, 454]"
5-blind_road_occupied-456,5,456,16.286,blind_road_occupied,盲道占用,0.7637,front,前方盲道被占用，请注意绕行。,"[74, 305, 540, 960]","[455, 456]"
5-stairs-459,5,459,16.393,stairs,台阶,0.6790,front,前方有台阶，请减速。,"[156, 1, 540, 323]","[458, 459]"
5-blind_road_occupied-462,5,462,16.5,blind_road_occupied,盲道占用,0.6043,front,前方盲道被占用，请注意绕行。,"[80, 363, 540, 960]","[461, 462]"
5-stairs-464,5,464,16.571,stairs,台阶,0.6517,front,前方有台阶，请减速。,"[148, 2, 540, 371]","[463, 464]"
5-stairs-469,5,469,16.75,stairs,台阶,0.6644,front,前方有台阶，请减速。,"[125, 4, 540, 461]","[468, 469]"
5-blind_road_occupied-469,5,469,16.75,blind_road_occupied,盲道占用,0.6195,front,前方盲道被占用，请注意绕行。,"[79, 488, 540, 959]","[468, 469]"
5-stairs-474,5,474,16.929,stairs,台阶,0.6895,front,前方有台阶，请减速。,"[124, 8, 540, 541]","[473, 474]"
5-stairs-479,5,479,17.107,stairs,台阶,0.6554,front,前方有台阶，请减速。,"[108, 3, 540, 624]","[478, 479]"
5-stairs-500,5,500,17.857,stairs,台阶,0.6075,front,前方有台阶，请减速。,"[63, 1, 540, 827]","[499, 500]"
5-stairs-509,5,509,18.179,stairs,台阶,0.5772,front,前方有台阶，请减速。,"[61, 2, 540, 735]","[508, 509]"
5-stairs-514,5,514,18.357,stairs,台阶,0.6663,front,前方有台阶，请减速。,"[40, 7, 540, 779]","[513, 514]"
5-stairs-533,5,533,19.036,stairs,台阶,0.6051,front,前方有台阶，请减速。,"[18, 1, 540, 710]","[532, 533]"
5-stairs-560,5,560,20.0,stairs,台阶,0.6388,front,前方有台阶，请减速。,"[42, 11, 438, 216]","[559, 560]"
5-stairs-565,5,565,20.179,stairs,台阶,0.6170,front,前方有台阶，请减速。,"[28, 22, 441, 227]","[564, 565]"
5-stairs-570,5,570,20.357,stairs,台阶,0.6032,front,前方有台阶，请减速。,"[24, 23, 436, 220]","[569, 570]"
5-stairs-575,5,575,20.536,stairs,台阶,0.6418,front,前方有台阶，请减速。,"[15, 17, 436, 220]","[574, 575]"
5-stairs-639,5,639,22.821,stairs,台阶,0.7454,front,前方有台阶，请减速。,"[81, 23, 540, 356]","[638, 639]"
5-stairs-644,5,644,23.0,stairs,台阶,0.8189,front,前方有台阶，请减速。,"[71, 28, 540, 385]","[643, 644]"
5-stairs-649,5,649,23.179,stairs,台阶,0.8316,front,前方有台阶，请减速。,"[67, 35, 540, 414]","[648, 649]"
5-stairs-654,5,654,23.357,stairs,台阶,0.8516,front,前方有台阶，请减速。,"[73, 50, 540, 444]","[653, 654]"
5-stairs-659,5,659,23.536,stairs,台阶,0.8319,front,前方有台阶，请减速。,"[72, 54, 540, 465]","[658, 659]"
5-stairs-664,5,664,23.714,stairs,台阶,0.8284,front,前方有台阶，请减速。,"[75, 51, 540, 474]","[663, 664]"
5-stairs-669,5,669,23.893,stairs,台阶,0.8369,front,前方有台阶，请减速。,"[69, 46, 540, 499]","[668, 669]"
5-stairs-674,5,674,24.071,stairs,台阶,0.8151,front,前方有台阶，请减速。,"[68, 34, 540, 506]","[673, 674]"
5-stairs-679,5,679,24.25,stairs,台阶,0.7739,front,前方有台阶，请减速。,"[64, 0, 540, 503]","[678, 679]"
5-stairs-684,5,684,24.429,stairs,台阶,0.8160,front,前方有台阶，请减速。,"[41, 2, 539, 503]","[683, 684]"
5-stairs-689,5,689,24.607,stairs,台阶,0.8046,front,前方有台阶，请减速。,"[4, 0, 540, 500]","[688, 689]"
5-stairs-694,5,694,24.786,stairs,台阶,0.7852,front,前方有台阶，请减速。,"[1, 2, 539, 481]","[693, 694]"
5-stairs-699,5,699,24.964,stairs,台阶,0.7558,front,前方有台阶，请减速。,"[1, 2, 540, 480]","[698, 699]"
5-stairs-704,5,704,25.143,stairs,台阶,0.7662,front,前方有台阶，请减速。,"[1, 1, 539, 472]","[703, 704]"
5-stairs-709,5,709,25.321,stairs,台阶,0.7351,front,前方有台阶，请减速。,"[1, 1, 540, 481]","[708, 709]"
5-stairs-714,5,714,25.5,stairs,台阶,0.7110,front,前方有台阶，请减速。,"[1, 1, 540, 510]","[713, 714]"
5-stairs-719,5,719,25.679,stairs,台阶,0.6936,front,前方有台阶，请减速。,"[0, 0, 540, 532]","[718, 719]"
5-stairs-724,5,724,25.857,stairs,台阶,0.6820,front,前方有台阶，请减速。,"[2, 1, 539, 551]","[723, 724]"
5-stairs-729,5,729,26.036,stairs,台阶,0.6763,front,前方有台阶，请减速。,"[0, 1, 540, 574]","[728, 729]"
5-stairs-734,5,734,26.214,stairs,台阶,0.6413,front,前方有台阶，请减速。,"[0, 1, 540, 622]","[733, 734]"
5-stairs-749,5,749,26.75,stairs,台阶,0.5521,front,前方有台阶，请减速。,"[4, 1, 540, 664]","[748, 749]"
5-stairs-754,5,754,26.929,stairs,台阶,0.6402,front,前方有台阶，请减速。,"[15, 2, 540, 733]","[753, 754]"
5-stairs-759,5,759,27.107,stairs,台阶,0.5891,front,前方有台阶，请减速。,"[4, 6, 540, 844]","[758, 759]"
5-stairs-812,5,812,29.0,stairs,台阶,0.6198,front,前方有台阶，请减速。,"[0, 152, 539, 676]","[811, 812]"
5-stairs-846,5,846,30.214,stairs,台阶,0.6140,front,前方有台阶，请减速。,"[1, 48, 540, 786]","[845, 846]"
5-stairs-873,5,873,31.179,stairs,台阶,0.6059,front,前方有台阶，请减速。,"[42, 67, 539, 356]","[872, 873]"
5-stairs-878,5,878,31.357,stairs,台阶,0.7859,front,前方有台阶，请减速。,"[45, 63, 539, 360]","[877, 878]"
5-stairs-883,5,883,31.536,stairs,台阶,0.8144,front,前方有台阶，请减速。,"[42, 62, 538, 375]","[882, 883]"
5-stairs-888,5,888,31.714,stairs,台阶,0.7879,front,前方有台阶，请减速。,"[45, 59, 539, 385]","[887, 888]"
5-stairs-893,5,893,31.893,stairs,台阶,0.7952,front,前方有台阶，请减速。,"[47, 60, 540, 408]","[892, 893]"
5-stairs-898,5,898,32.071,stairs,台阶,0.7702,front,前方有台阶，请减速。,"[41, 66, 540, 430]","[897, 898]"
5-stairs-903,5,903,32.25,stairs,台阶,0.7918,front,前方有台阶，请减速。,"[25, 73, 540, 457]","[902, 903]"
5-stairs-908,5,908,32.429,stairs,台阶,0.7888,front,前方有台阶，请减速。,"[19, 79, 540, 478]","[907, 908]"
5-stairs-913,5,913,32.607,stairs,台阶,0.7699,front,前方有台阶，请减速。,"[6, 81, 539, 506]","[912, 913]"
5-stairs-918,5,918,32.786,stairs,台阶,0.7897,front,前方有台阶，请减速。,"[4, 85, 539, 524]","[917, 918]"
5-stairs-923,5,923,32.964,stairs,台阶,0.7580,front,前方有台阶，请减速。,"[1, 91, 540, 549]","[922, 923]"
5-stairs-928,5,928,33.143,stairs,台阶,0.7143,front,前方有台阶，请减速。,"[2, 83, 538, 564]","[927, 928]"
5-stairs-933,5,933,33.321,stairs,台阶,0.7331,front,前方有台阶，请减速。,"[1, 79, 538, 594]","[932, 933]"
5-stairs-938,5,938,33.5,stairs,台阶,0.6930,front,前方有台阶，请减速。,"[2, 76, 540, 630]","[937, 938]"
5-stairs-943,5,943,33.679,stairs,台阶,0.7058,front,前方有台阶，请减速。,"[8, 75, 540, 648]","[942, 943]"
5-stairs-948,5,948,33.857,stairs,台阶,0.7233,front,前方有台阶，请减速。,"[15, 77, 540, 687]","[947, 948]"
5-stairs-953,5,953,34.036,stairs,台阶,0.6984,front,前方有台阶，请减速。,"[2, 85, 540, 740]","[952, 953]"
5-stairs-958,5,958,34.214,stairs,台阶,0.6406,front,前方有台阶，请减速。,"[1, 87, 540, 781]","[957, 958]"
5-stairs-992,5,992,35.429,stairs,台阶,0.5567,front,前方有台阶，请减速。,"[0, 65, 539, 686]","[991, 992]"
5-stairs-1032,5,1032,36.857,stairs,台阶,0.5566,front,前方有台阶，请减速。,"[1, 153, 539, 619]","[1031, 1032]"
5-stairs-1037,5,1037,37.036,stairs,台阶,0.5519,front,前方有台阶，请减速。,"[1, 158, 540, 668]","[1036, 1037]"
5-stairs-1042,5,1042,37.214,stairs,台阶,0.6411,front,前方有台阶，请减速。,"[1, 178, 540, 742]","[1041, 1042]"
5-stairs-1049,5,1049,37.464,stairs,台阶,0.5567,front,前方有台阶，请减速。,"[1, 186, 540, 697]","[1048, 1049]"
5-stairs-1054,5,1054,37.643,stairs,台阶,0.5976,front,前方有台阶，请减速。,"[1, 209, 540, 692]","[1053, 1054]"
5-stairs-1059,5,1059,37.821,stairs,台阶,0.5901,front,前方有台阶，请减速。,"[1, 225, 539, 787]","[1058, 1059]"
5-stairs-1069,5,1069,38.179,stairs,台阶,0.5739,front,前方有台阶，请减速。,"[1, 254, 540, 711]","[1068, 1069]"
5-stairs-1074,5,1074,38.357,stairs,台阶,0.6461,front,前方有台阶，请减速。,"[1, 288, 540, 793]","[1073, 1074]"
5-stairs-1079,5,1079,38.536,stairs,台阶,0.6972,front,前方有台阶，请减速。,"[2, 295, 540, 637]","[1078, 1079]"
5-stairs-1084,5,1084,38.714,stairs,台阶,0.6979,front,前方有台阶，请减速。,"[1, 327, 540, 699]","[1083, 1084]"
5-stairs-1089,5,1089,38.893,stairs,台阶,0.7014,front,前方有台阶，请减速。,"[0, 357, 540, 766]","[1088, 1089]"
5-stairs-1095,5,1095,39.107,stairs,台阶,0.6274,front,前方有台阶，请减速。,"[0, 386, 540, 622]","[1094, 1095]"
5-stairs-1100,5,1100,39.286,stairs,台阶,0.5882,front,前方有台阶，请减速。,"[1, 438, 540, 702]","[1099, 1100]"
6-blind_road_occupied-2,6,2,0.069,blind_road_occupied,盲道占用,0.6575,front,前方盲道被占用，请注意绕行。,"[3, 143, 400, 960]","[1, 2]"
6-blind_road_occupied-11,6,11,0.379,blind_road_occupied,盲道占用,0.5799,front,前方盲道被占用，请注意绕行。,"[117, 162, 322, 528]","[10, 11]"
6-blind_road_occupied-29,6,29,1.0,blind_road_occupied,盲道占用,0.7461,front,前方盲道被占用，请注意绕行。,"[91, 178, 396, 960]","[28, 29]"
6-blind_road_occupied-34,6,34,1.172,blind_road_occupied,盲道占用,0.7901,front,前方盲道被占用，请注意绕行。,"[99, 141, 398, 960]","[33, 34]"
6-blind_road_occupied-45,6,45,1.552,blind_road_occupied,盲道占用,0.7793,front,前方盲道被占用，请注意绕行。,"[116, 168, 406, 960]","[44, 45]"
6-blind_road_occupied-55,6,55,1.897,blind_road_occupied,盲道占用,0.5612,front,前方盲道被占用，请注意绕行。,"[8, 151, 391, 960]","[54, 55]"
6-blind_road_occupied-68,6,68,2.345,blind_road_occupied,盲道占用,0.6951,front,前方盲道被占用，请注意绕行。,"[86, 225, 393, 960]","[67, 68]"
6-blind_road_occupied-79,6,79,2.724,blind_road_occupied,盲道占用,0.6177,front,前方盲道被占用，请注意绕行。,"[40, 167, 373, 960]","[78, 79]"
6-blind_road_occupied-84,6,84,2.897,blind_road_occupied,盲道占用,0.6087,front,前方盲道被占用，请注意绕行。,"[50, 193, 376, 960]","[83, 84]"
6-blind_road_occupied-89,6,89,3.069,blind_road_occupied,盲道占用,0.7218,front,前方盲道被占用，请注意绕行。,"[94, 217, 388, 960]","[88, 89]"
6-blind_road_occupied-103,6,103,3.552,blind_road_occupied,盲道占用,0.6283,front,前方盲道被占用，请注意绕行。,"[76, 210, 415, 960]","[102, 103]"
6-blind_road_occupied-108,6,108,3.724,blind_road_occupied,盲道占用,0.8207,front,前方盲道被占用，请注意绕行。,"[13, 178, 413, 960]","[107, 108]"
6-road_obstacle-129,6,129,4.448,road_obstacle,路面障碍,0.6332,right_front,右前方有障碍，请注意避让。,"[376, 0, 422, 116]","[128, 129]"
6-road_obstacle-149,6,149,5.138,road_obstacle,路面障碍,0.5503,right_front,右前方有障碍，请注意避让。,"[368, 0, 424, 118]","[148, 149]"
6-blind_road_occupied-151,6,151,5.207,blind_road_occupied,盲道占用,0.6951,front,前方盲道被占用，请注意绕行。,"[155, 574, 426, 960]","[150, 151]"
6-road_obstacle-156,6,156,5.379,road_obstacle,路面障碍,0.6586,front,前方有障碍，请注意避让。,"[275, 0, 325, 115]","[155, 156]"
6-road_obstacle-161,6,161,5.552,road_obstacle,路面障碍,0.6210,front,前方有障碍，请注意避让。,"[274, 0, 330, 113]","[160, 161]"
6-road_obstacle-166,6,166,5.724,road_obstacle,路面障碍,0.7369,front,前方有障碍，请注意避让。,"[290, 0, 342, 114]","[165, 166]"
6-road_obstacle-171,6,171,5.897,road_obstacle,路面障碍,0.7831,right_front,右前方有障碍，请注意避让。,"[429, 3, 535, 238]","[170, 171]"
6-road_obstacle-176,6,176,6.069,road_obstacle,路面障碍,0.7204,right_front,右前方有障碍，请注意避让。,"[444, 7, 528, 246]","[175, 176]"
6-road_obstacle-188,6,188,6.483,road_obstacle,路面障碍,0.7100,front,前方有障碍，请注意避让。,"[207, 0, 259, 121]","[187, 188]"
6-road_obstacle-193,6,193,6.655,road_obstacle,路面障碍,0.8035,front,前方有障碍，请注意避让。,"[196, 0, 247, 125]","[192, 193]"
6-road_obstacle-198,6,198,6.828,road_obstacle,路面障碍,0.7596,front,前方有障碍，请注意避让。,"[184, 0, 239, 134]","[197, 198]"
6-road_obstacle-203,6,203,7.0,road_obstacle,路面障碍,0.7964,front,前方有障碍，请注意避让。,"[176, 0, 231, 149]","[202, 203]"
6-road_obstacle-208,6,208,7.172,road_obstacle,路面障碍,0.7538,front,前方有障碍，请注意避让。,"[163, 6, 218, 155]","[207, 208]"
6-road_obstacle-213,6,213,7.345,road_obstacle,路面障碍,0.7907,front,前方有障碍，请注意避让。,"[172, 45, 270, 332]","[212, 213]"
6-road_obstacle-218,6,218,7.517,road_obstacle,路面障碍,0.8177,left_front,左前方有障碍，请注意避让。,"[101, 51, 229, 341]","[217, 218]"
6-road_obstacle-223,6,223,7.69,road_obstacle,路面障碍,0.8328,left_front,左前方有障碍，请注意避让。,"[4, 29, 128, 361]","[222, 223]"
6-road_obstacle-228,6,228,7.862,road_obstacle,路面障碍,0.7140,right_front,右前方有障碍，请注意避让。,"[453, 4, 536, 249]","[227, 228]"
6-road_obstacle-233,6,233,8.034,road_obstacle,路面障碍,0.6829,front,前方有障碍，请注意避让。,"[263, 0, 329, 119]","[232, 233]"
6-blind_road_occupied-234,6,234,8.069,blind_road_occupied,盲道占用,0.6030,right_front,前方盲道被占用，建议向右前方绕行。,"[288, 518, 540, 640]","[233, 234]"
6-blind_road_occupied-248,6,248,8.552,blind_road_occupied,盲道占用,0.5883,front,前方盲道被占用，请注意绕行。,"[6, 218, 540, 956]","[247, 248]"
6-blind_road_occupied-272,6,272,9.379,blind_road_occupied,盲道占用,0.5827,front,前方盲道被占用，请注意绕行。,"[0, 16, 492, 960]","[271, 272]"
6-blind_road_occupied-277,6,277,9.552,blind_road_occupied,盲道占用,0.6908,front,前方盲道被占用，请注意绕行。,"[0, 7, 391, 960]","[276, 277]"
6-blind_road_occupied-282,6,282,9.724,blind_road_occupied,盲道占用,0.7621,left_front,前方盲道被占用，建议向左前方绕行。,"[0, 21, 343, 960]","[281, 282]"
6-blind_road_occupied-287,6,287,9.897,blind_road_occupied,盲道占用,0.5679,left_front,前方盲道被占用，建议向左前方绕行。,"[16, 43, 335, 960]","[286, 287]"
6-blind_road_occupied-292,6,292,10.069,blind_road_occupied,盲道占用,0.8313,front,前方盲道被占用，请注意绕行。,"[20, 86, 351, 958]","[291, 292]"
6-blind_road_occupied-297,6,297,10.241,blind_road_occupied,盲道占用,0.7107,front,前方盲道被占用，请注意绕行。,"[35, 115, 357, 960]","[296, 297]"
6-blind_road_occupied-302,6,302,10.414,blind_road_occupied,盲道占用,0.7181,front,前方盲道被占用，请注意绕行。,"[56, 147, 364, 960]","[301, 302]"
6-blind_road_occupied-307,6,307,10.586,blind_road_occupied,盲道占用,0.8119,front,前方盲道被占用，请注意绕行。,"[66, 173, 372, 959]","[306, 307]"
6-blind_road_occupied-312,6,312,10.759,blind_road_occupied,盲道占用,0.8417,front,前方盲道被占用，请注意绕行。,"[96, 185, 416, 960]","[311, 312]"
6-road_obstacle-344,6,344,11.862,road_obstacle,路面障碍,0.5993,left_front,左前方有障碍，请注意避让。,"[25, 0, 191, 228]","[343, 344]"
6-blind_road_occupied-409,6,409,14.103,blind_road_occupied,盲道占用,0.5790,front,前方盲道被占用，请注意绕行。,"[1, 12, 419, 960]","[408, 409]"
6-road_obstacle-440,6,440,15.172,road_obstacle,路面障碍,0.6686,front,前方有障碍，请注意避让。,"[61, 0, 322, 313]","[439, 440]"
6-blind_road_occupied-451,6,451,15.552,blind_road_occupied,盲道占用,0.6298,front,前方盲道被占用，请注意绕行。,"[79, 366, 472, 960]","[450, 451]"
